DataPoint,UnixTime,SessionTime,Wheel_RPM_Left,Wheel_RPM_Right,Stroke1_mm,Stroke2_mm,GPS_Lat,GPS_Lng,GPS_Age,GPS_Course,GPS_Speed,IMU_AccelX,IMU_AccelY,IMU_AccelZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ
1891,1776426903392,349606,82.20,88.10,20.51,24.88,42.667468,-83.217937,137.00,50.57,7.27,-0.1550,0.3520,0.9730,0.0930,0.0900,0.1760
1892,1776426903592,349806,79.80,86.60,20.05,25.55,42.667471,-83.217936,117.00,75.20,7.20,-0.0350,0.4380,0.9650,0.1670,-0.1240,0.2190
1893,1776426903792,350006,,,20.22,26.12,,,,,,,,,,,
1894,1776426903793,350007,82.30,88.90,21.19,25.61,42.667475,-83.217937,117.00,104.01,7.36,0.0850,0.5240,1.0070,-0.0890,0.0030,0.2620
1895,1776426903993,350207,84.40,94.30,21.32,26.19,42.667478,-83.217941,58.00,135.81,7.72,0.2040,0.6070,1.0440,0.1040,0.1320,0.3040
1896,1776426904193,350407,91.10,102.90,20.69,27.49,42.667479,-83.217947,144.00,169.35,8.30,0.3210,0.6880,1.0400,-0.1780,-0.1830,0.3440
1897,1776426904393,350607,100.30,111.60,20.78,28.09,42.667477,-83.217952,143.00,203.51,9.09,0.4350,0.7670,0.9770,-0.1280,0.0710,0.3830
1898,1776426904593,350807,110.20,124.80,21.17,28.69,42.667473,-83.217956,123.00,237.40,10.07,0.5440,0.8430,0.9800,0.1560,-0.0390,0.4210
1899,1776426904793,351007,123.30,139.00,21.23,29.33,42.667467,-83.217956,118.00,270.39,11.23,0.6480,0.9160,1.0460,-0.0140,0.1710,0.4580
1900,1776426904993,351207,137.80,153.70,21.44,29.82,42.667462,-83.217951,101.00,302.10,12.57,0.7460,0.9850,1.0390,0.0180,0.1600,0.4930
1901,1776426905193,351407,156.30,171.20,21.85,30.49,42.667458,-83.217943,52.00,332.32,14.08,0.8360,1.0510,0.9690,-0.1730,-0.0830,0.5260
1902,1776426905393,351607,,,21.96,30.88,,,,,,,,,,,
1903,1776426905394,351608,174.30,191.70,22.42,29.83,42.667459,-83.217932,103.00,0.97,15.73,0.9180,1.1140,0.9560,-0.1870,0.0530,0.5570
1904,1776426905593,351807,195.10,212.60,22.15,31.32,42.667463,-83.217922,94.00,28.05,17.51,0.9900,1.1720,0.9790,0.0530,-0.1880,0.5860
1905,1776426905594,351808,,,,,,,,,,,,,,,
1906,1776426905794,352008,216.00,236.40,22.34,31.71,42.667470,-83.217914,107.00,53.61,19.41,1.0530,1.2260,1.0340,0.0150,-0.0130,0.6130
1907,1776426905994,352208,238.00,259.90,22.67,32.16,42.667481,-83.217911,146.00,77.73,21.40,1.1050,1.2760,1.0420,0.1080,-0.0260,0.6380
1908,1776426906194,352408,261.60,283.60,22.90,32.52,42.667492,-83.217914,111.00,100.50,23.46,1.1460,1.3210,0.9790,0.1010,0.0490,0.6600
1909,1776426906394,352608,286.70,308.20,22.82,32.81,42.667503,-83.217923,120.00,122.03,25.58,1.1760,1.3610,0.9980,0.0740,0.1010,0.6800
1910,1776426906594,352808,311.90,334.10,22.79,33.17,42.667512,-83.217938,135.00,142.41,27.73,1.1940,1.3960,0.9520,0.1500,-0.1400,0.6980
1911,1776426906794,353008,336.70,358.50,23.08,33.44,42.667516,-83.217957,145.00,161.73,29.89,1.2000,1.4270,1.0060,-0.0120,0.0780,0.7130
1912,1776426906994,353208,360.60,384.10,23.11,33.56,42.667516,-83.217979,118.00,180.06,32.04,1.1940,1.4520,1.0250,0.1300,0.1470,0.7260
1913,1776426907194,353408,385.60,409.90,23.45,33.87,42.667511,-83.218001,107.00,197.50,34.16,1.1760,1.4720,1.0010,0.1510,0.1540,0.7360
1914,1776426907394,353608,409.40,432.50,23.46,33.98,42.667501,-83.218021,85.00,214.11,36.22,1.1460,1.4870,1.0430,-0.0040,0.1640,0.7430
1915,1776426907594,353808,432.40,455.80,23.17,34.04,42.667486,-83.218038,54.00,229.96,38.21,1.1050,1.4960,0.9730,-0.0230,0.0600,0.7480
1916,1776426907795,354009,455.40,478.50,23.17,34.01,42.667468,-83.218050,147.00,245.09,40.10,1.0530,1.5000,0.9720,0.0920,0.1070,0.7500
1917,1776426907995,354209,475.60,498.40,24.07,32.40,42.667448,-83.218055,74.00,259.57,41.89,0.9900,1.4980,0.9700,-0.1930,0.0340,0.7490
1918,1776426908195,354409,494.50,517.90,23.40,34.02,42.667426,-83.218053,77.00,273.43,43.54,0.9180,1.4920,1.0390,-0.0720,-0.1870,0.7460
1919,1776426908395,354609,512.60,535.10,23.28,33.92,42.667405,-83.218044,139.00,286.72,45.04,0.8360,1.4790,1.0100,-0.1920,0.0950,0.7400
1920,1776426908595,354809,528.30,552.10,23.10,33.64,42.667384,-83.218029,50.00,299.48,46.39,0.7460,1.4620,0.9700,0.1790,0.1660,0.7310
1921,1776426908795,355009,542.40,565.10,22.84,33.43,42.667367,-83.218007,107.00,311.73,47.55,0.6480,1.4390,1.0190,0.0020,-0.1170,0.7200
1922,1776426908995,355209,552.70,576.00,22.84,33.25,42.667352,-83.217981,64.00,323.49,48.53,0.5440,1.4110,1.0140,-0.1680,0.0440,0.7060
1923,1776426909195,355409,562.40,583.90,22.80,32.97,42.667342,-83.217950,70.00,334.80,49.32,0.4350,1.3780,0.9820,0.1980,0.0260,0.6890
1924,1776426909395,355609,570.60,590.70,22.44,32.65,42.667336,-83.217918,146.00,345.67,49.89,0.3210,1.3400,0.9780,0.0320,-0.0590,0.6700
1925,1776426909595,355809,574.00,595.00,22.33,32.44,42.667334,-83.217883,142.00,356.12,50.26,0.2040,1.2970,0.9580,-0.0800,-0.1930,0.6490
1926,1776426909796,356010,575.80,596.40,22.18,32.05,42.667336,-83.217849,54.00,6.15,50.41,0.0850,1.2500,1.0000,-0.0100,-0.0070,0.6250
1927,1776426909996,356210,575.80,595.30,21.98,31.62,42.667343,-83.217817,53.00,15.78,50.35,-0.0350,1.1980,0.9570,-0.0500,0.0590,0.5990
1928,1776426910196,356410,573.90,592.20,22.25,31.13,42.667354,-83.217786,55.00,25.01,50.07,-0.1550,1.1420,0.9730,0.0950,-0.0950,0.5710
1929,1776426910396,356610,567.50,584.60,22.36,30.69,42.667368,-83.217758,102.00,33.83,49.58,-0.2730,1.0810,0.9790,0.0450,0.0990,0.5410
1930,1776426910596,356810,560.10,576.70,22.70,30.21,42.667384,-83.217733,68.00,42.25,48.88,-0.3880,1.0170,0.9710,-0.1140,0.1110,0.5080
1931,1776426910796,357010,549.70,565.70,22.78,29.63,42.667403,-83.217713,56.00,50.25,47.98,-0.4990,0.9490,0.9640,0.0950,-0.1460,0.4740
1932,1776426910996,357210,539.00,553.40,22.89,29.02,42.667422,-83.217696,86.00,57.83,46.89,-0.6060,0.8780,1.0250,-0.1590,-0.1260,0.4390
1933,1776426911196,357410,524.80,537.20,22.93,28.49,42.667443,-83.217682,98.00,64.95,45.62,-0.7060,0.8030,0.9760,0.1970,-0.1190,0.4020
1934,1776426911396,357610,507.60,519.20,22.92,27.83,42.667464,-83.217673,82.00,71.60,44.18,-0.8000,0.7260,0.9820,0.1760,-0.0050,0.3630
1935,1776426911596,357810,490.40,501.00,23.18,27.24,42.667485,-83.217667,53.00,77.73,42.59,-0.8850,0.6460,1.0500,0.1380,0.0940,0.3230
1936,1776426911796,358010,470.70,480.30,23.19,26.44,42.667505,-83.217664,133.00,83.31,40.86,-0.9610,0.5630,0.9880,-0.0830,-0.0410,0.2820
1937,1776426911797,358011,,,,,,,,,,,,,,,
1938,1776426911997,358211,450.60,457.90,23.70,25.33,42.667524,-83.217663,75.00,88.28,39.01,-1.0280,0.4790,1.0140,-0.0830,0.0100,0.2390
1939,1776426912197,358411,428.30,435.00,23.34,25.05,42.667543,-83.217664,120.00,92.57,37.06,-1.0850,0.3930,0.9760,-0.0600,0.0860,0.1960
1940,1776426912397,358611,404.60,410.40,23.03,24.40,42.667560,-83.217666,109.00,96.10,35.02,-1.1310,0.3050,1.0390,-0.1550,0.1570,0.1530
1941,1776426912597,358811,380.40,384.60,23.36,23.71,42.667577,-83.217670,73.00,98.76,32.92,-1.1650,0.2170,0.9600,-0.0600,0.1810,0.1080
1942,1776426912797,359011,356.60,359.30,22.94,23.05,42.667592,-83.217674,146.00,100.43,30.79,-1.1880,0.1270,1.0080,-0.0980,0.1020,0.0640
1943,1776426912997,359211,332.40,332.50,22.89,22.32,42.667606,-83.217677,126.00,100.96,28.63,-1.1990,0.0370,1.0430,-0.1890,-0.0820,0.0190
1944,1776426913197,359411,308.40,307.20,22.81,21.49,42.667619,-83.217681,74.00,100.16,26.47,-1.1980,-0.0530,0.9690,-0.0570,-0.0280,-0.0260
1945,1776426913397,359611,284.40,281.90,22.89,20.93,42.667631,-83.217683,58.00,97.79,24.34,-1.1850,-0.1420,0.9810,0.1360,-0.1080,-0.0710
1946,1776426913398,359612,,,,,,,,,,,,,,,
1947,1776426913597,359811,,,22.75,20.14,,,,,,,,,,,
1948,1776426913598,359812,261.10,256.90,23.03,20.29,42.667642,-83.217684,97.00,93.58,22.25,-1.1600,-0.2320,0.9940,0.0990,-0.1200,-0.1160
1949,1776426913797,360011,,,22.50,19.50,,,,,,,,,,,
1950,1776426913798,360012,237.50,233.60,23.20,19.67,42.667652,-83.217683,74.00,87.17,20.23,-1.1240,-0.3200,0.9670,-0.0890,-0.1420,-0.1600
1951,1776426913998,360212,215.30,208.70,22.34,18.74,42.667661,-83.217681,66.00,78.16,18.29,-1.0760,-0.4070,1.0270,0.0040,0.1800,-0.2040
1952,1776426914198,360412,195.80,186.70,22.25,18.05,42.667668,-83.217676,118.00,66.03,16.46,-1.0180,-0.4930,0.9750,0.0890,-0.0550,-0.2470
1953,1776426914398,360612,176.60,167.10,21.90,17.47,42.667674,-83.217669,134.00,50.19,14.75,-0.9490,-0.5770,0.9800,-0.1880,0.0240,-0.2890
1954,1776426914598,360812,157.90,148.20,21.98,16.71,42.667677,-83.217662,52.00,29.95,13.18,-0.8710,-0.6590,1.0060,-0.0240,0.0740,-0.3300
1955,1776426914798,361012,141.90,131.70,21.61,16.07,42.667678,-83.217654,118.00,4.54,11.77,-0.7840,-0.7390,1.0170,-0.0070,-0.0120,-0.3690
1956,1776426914998,361212,128.90,116.40,21.60,15.38,42.667675,-83.217647,149.00,333.18,10.53,-0.6900,-0.8160,1.0080,0.1630,0.1390,-0.4080
1957,1776426915198,361412,117.10,102.30,21.41,14.93,42.667671,-83.217645,105.00,295.15,9.47,-0.5880,-0.8900,1.0390,-0.1430,0.1010,-0.4450
1958,1776426915398,361612,107.80,92.30,21.15,14.22,42.667667,-83.217647,115.00,249.97,8.60,-0.4810,-0.9610,1.0180,-0.0710,-0.1790,-0.4800
1959,1776426915598,361812,100.50,84.00,20.59,13.79,42.667666,-83.217652,51.00,197.57,7.94,-0.3690,-1.0280,1.0080,0.1850,-0.1920,-0.5140
1960,1776426915799,362013,95.20,77.40,20.48,13.19,42.667668,-83.217656,115.00,138.54,7.48,-0.2530,-1.0920,0.9650,-0.0100,-0.1500,-0.5460
1961,1776426915999,362213,94.40,74.30,21.17,13.92,42.667672,-83.217654,55.00,74.20,7.24,-0.1350,-1.1510,0.9670,0.0510,-0.1110,-0.5760
1962,1776426916199,362413,93.90,73.30,19.96,12.33,42.667672,-83.217649,133.00,6.51,7.22,-0.0150,-1.2070,0.9750,0.0320,-0.1460,-0.6030
1963,1776426916399,362613,96.60,77.00,20.13,12.01,42.667669,-83.217647,118.00,297.74,7.40,0.1050,-1.2580,0.9840,-0.0050,0.1270,-0.6290
1964,1776426916599,362813,102.10,79.80,20.60,11.56,42.667666,-83.217651,106.00,230.10,7.81,0.2240,-1.3050,1.0090,-0.0570,-0.1970,-0.6520
1965,1776426916799,363013,109.30,87.00,20.72,11.19,42.667667,-83.217656,84.00,165.36,8.42,0.3400,-1.3470,1.0050,0.0970,-0.1600,-0.6730
1966,1776426916999,363213,119.30,96.70,20.85,10.84,42.667671,-83.217658,137.00,104.72,9.24,0.4540,-1.3840,1.0110,0.1790,-0.0180,-0.6920
1967,1776426917199,363413,130.70,107.00,21.39,10.65,42.667675,-83.217653,63.00,48.79,10.25,0.5620,-1.4160,1.0110,-0.1220,-0.0890,-0.7080
1968,1776426917399,363613,144.60,122.20,21.58,10.51,42.667675,-83.217645,131.00,357.76,11.45,0.6650,-1.4430,1.0290,-0.1380,0.0870,-0.7220
1969,1776426917600,363814,161.30,137.30,21.84,10.18,42.667670,-83.217640,99.00,311.50,12.82,0.7620,-1.4650,1.0240,0.0050,-0.1570,-0.7330
1970,1776426917800,364014,178.70,154.80,21.76,10.15,42.667663,-83.217640,73.00,269.70,14.35,0.8500,-1.4820,1.0380,0.0080,0.0110,-0.7410
1971,1776426918000,364214,197.80,173.60,21.99,10.01,42.667657,-83.217646,143.00,231.99,16.02,0.9310,-1.4930,0.9670,-0.1110,-0.1390,-0.7470
1972,1776426918200,364414,218.70,196.20,22.25,9.99,42.667654,-83.217658,134.00,197.96,17.83,1.0020,-1.4990,1.0120,0.1450,0.1140,-0.7500
1973,1776426918400,364614,241.80,217.40,22.40,10.04,42.667656,-83.217671,72.00,167.21,19.74,1.0630,-1.5000,1.0340,0.1680,0.0240,-0.7500
1974,1776426918600,364814,264.70,240.50,22.63,10.12,42.667663,-83.217682,50.00,139.39,21.74,1.1130,-1.4950,1.0110,-0.1960,0.0070,-0.7470
1975,1776426918800,365014,289.30,264.30,22.58,10.09,42.667674,-83.217689,143.00,114.17,23.82,1.1520,-1.4840,0.9850,-0.0020,0.0520,-0.7420
1976,1776426919000,365214,312.70,290.10,22.96,10.18,42.667687,-83.217689,99.00,91.25,25.94,1.1800,-1.4690,1.0330,-0.0400,0.1490,-0.7340
1977,1776426919200,365414,338.90,315.90,22.91,10.51,42.667700,-83.217683,62.00,70.39,28.09,1.1960,-1.4480,1.0460,0.0440,0.0550,-0.7240
1978,1776426919400,365614,363.80,339.70,22.99,10.62,42.667712,-83.217670,96.00,51.37,30.25,1.2000,-1.4220,1.0300,-0.0690,0.0850,-0.7110
1979,1776426919600,365814,387.80,365.80,23.01,10.86,42.667721,-83.217652,103.00,34.00,32.40,1.1920,-1.3910,1.0100,0.0450,0.1880,-0.6950
1980,1776426919601,365815,,,,,,,,,,,,,,,
1981,1776426919801,366015,411.80,391.40,23.13,11.18,42.667726,-83.217629,60.00,18.12,34.51,1.1720,-1.3540,1.0210,0.1920,0.0120,-0.6770
1982,1776426920001,366215,435.50,415.30,23.43,11.44,42.667728,-83.217604,110.00,3.58,36.56,1.1400,-1.3130,0.9670,-0.1630,0.0690,-0.6570
1983,1776426920201,366415,458.30,437.80,23.51,11.86,42.667724,-83.217579,90.00,350.27,38.53,1.0970,-1.2670,1.0270,0.0180,0.1990,-0.6340
1984,1776426920401,366615,479.60,460.10,23.32,12.24,42.667717,-83.217553,52.00,338.08,40.41,1.0430,-1.2170,1.0200,-0.1560,-0.1140,-0.6090
1985,1776426920601,366815,499.40,480.90,23.21,12.74,42.667705,-83.217529,140.00,326.93,42.17,0.9790,-1.1620,0.9660,0.0490,-0.0710,-0.5810
1986,1776426920801,367015,518.80,501.50,23.16,13.27,42.667690,-83.217508,109.00,316.73,43.80,0.9050,-1.1030,0.9850,-0.0590,-0.1070,-0.5520
1987,1776426921001,367215,535.50,518.70,23.42,13.67,42.667672,-83.217489,97.00,307.43,45.28,0.8210,-1.0400,0.9890,0.0050,0.0900,-0.5200
1988,1776426921201,367415,549.00,533.30,23.01,14.19,42.667652,-83.217474,66.00,298.98,46.60,0.7300,-0.9740,0.9990,-0.0800,-0.1940,-0.4870
1989,1776426921401,367615,562.90,548.70,22.97,14.75,42.667630,-83.217462,82.00,291.32,47.73,0.6310,-0.9040,1.0040,-0.0460,-0.1990,-0.4520
1990,1776426921601,367815,572.00,560.40,23.04,15.31,42.667606,-83.217454,112.00,284.41,48.68,0.5260,-0.8300,1.0030,-0.0720,-0.0770,-0.4150
1991,1776426921801,368015,580.80,569.50,22.84,16.04,42.667582,-83.217449,133.00,278.24,49.43,0.4160,-0.7540,0.9600,-0.0650,-0.0350,-0.3770
1992,1776426921802,368016,,,,,,,,,,,,,,,
1993,1776426922002,368216,586.50,576.30,22.68,16.54,42.667557,-83.217447,146.00,272.78,49.97,0.3010,-0.6750,0.9950,-0.0290,-0.0180,-0.3370
1994,1776426922202,368416,589.90,580.70,22.35,17.34,42.667532,-83.217448,145.00,268.00,50.30,0.1840,-0.5930,1.0200,-0.1180,-0.0130,-0.2970
1995,1776426922402,368616,591.40,583.40,22.20,17.99,42.667507,-83.217452,77.00,263.92,50.42,0.0650,-0.5090,0.9770,0.1590,0.0320,-0.2550
1996,1776426922602,368816,589.40,583.00,21.91,18.58,42.667482,-83.217458,87.00,260.51,50.32,-0.0550,-0.4240,0.9910,-0.1750,0.1460,-0.2120
1997,1776426922802,369016,583.90,578.20,22.24,19.21,42.667458,-83.217465,60.00,257.78,50.00,-0.1750,-0.3370,1.0340,0.1920,0.0840,-0.1680
1998,1776426923002,369216,577.40,573.70,22.47,20.03,42.667434,-83.217473,59.00,255.75,49.48,-0.2920,-0.2490,0.9940,-0.1730,0.0200,-0.1240
1999,1776426923202,369416,569.10,565.50,22.57,20.69,42.667410,-83.217482,65.00,254.42,48.75,-0.4070,-0.1600,0.9600,-0.0620,0.0150,-0.0800
2000,1776426923402,369616,556.60,555.10,22.64,21.42,42.667387,-83.217491,85.00,253.83,47.81,-0.5180,-0.0700,1.0290,0.1500,-0.0700,-0.0350
2001,1776426923602,369816,542.70,544.00,23.11,22.11,42.667365,-83.217500,109.00,254.01,46.69,-0.6230,0.0200,0.9560,0.1540,0.1440,0.0100
2002,1776426923802,370016,526.60,529.20,23.18,22.83,42.667343,-83.217508,150.00,254.99,45.39,-0.7220,0.1100,0.9850,0.1580,-0.0660,0.0550
2003,1776426923803,370017,,,,,,,,,,,,,,,
2004,1776426924003,370217,508.50,513.10,23.83,23.45,42.667322,-83.217515,147.00,256.83,43.93,-0.8140,0.2000,0.9730,-0.0630,-0.1430,0.1000
2005,1776426924203,370417,490.00,495.20,23.23,24.23,42.667301,-83.217520,67.00,259.58,42.31,-0.8980,0.2880,1.0250,-0.0950,0.0070,0.1440
2006,1776426924403,370617,469.50,475.40,23.11,25.04,42.667281,-83.217523,101.00,263.34,40.56,-0.9730,0.3760,0.9990,-0.1200,0.1520,0.1880
2007,1776426924603,370817,447.00,454.70,23.27,25.68,42.667262,-83.217524,50.00,268.18,38.69,-1.0390,0.4630,1.0080,-0.0580,0.1890,0.2310
2008,1776426924803,371017,423.20,432.00,23.21,26.38,42.667243,-83.217522,105.00,274.21,36.72,-1.0930,0.5470,1.0280,-0.1730,0.0360,0.2740
2009,1776426925003,371217,398.20,408.50,23.21,27.02,42.667226,-83.217517,105.00,281.56,34.67,-1.1370,0.6300,1.0430,0.0230,-0.0820,0.3150
2010,1776426925203,371417,372.90,385.50,23.04,27.66,42.667211,-83.217510,99.00,290.39,32.57,-1.1700,0.7110,1.0330,-0.1590,0.1650,0.3550
2011,1776426925403,371617,347.40,359.70,22.97,28.29,42.667198,-83.217499,78.00,300.88,30.42,-1.1910,0.7880,1.0130,0.1370,0.0160,0.3940
2012,1776426925603,371817,321.50,336.30,23.17,28.95,42.667188,-83.217486,70.00,313.24,28.26,-1.2000,0.8640,0.9940,-0.0230,0.0050,0.4320
2013,1776426925803,372017,297.00,311.00,22.95,29.58,42.667181,-83.217471,91.00,327.74,26.11,-1.1970,0.9360,1.0420,0.1130,-0.1690,0.4680
2014,1776426926003,372217,270.90,287.80,22.68,29.98,42.667178,-83.217455,104.00,344.69,23.98,-1.1820,1.0040,1.0300,0.0050,0.0090,0.5020
2015,1776426926204,372418,246.20,263.30,22.49,30.61,42.667179,-83.217440,139.00,4.44,21.90,-1.1550,1.0690,0.9720,-0.1980,0.1190,0.5350
2016,1776426926404,372618,223.20,240.60,22.56,31.01,42.667183,-83.217428,93.00,27.44,19.89,-1.1170,1.1300,1.0400,-0.1100,-0.0730,0.5650
2017,1776426926604,372818,200.40,219.40,22.28,31.51,42.667190,-83.217421,126.00,54.17,17.97,-1.0670,1.1870,0.9750,-0.1010,0.0790,0.5940
2018,1776426926804,373018,177.50,197.20,22.41,31.89,42.667198,-83.217420,105.00,85.23,16.16,-1.0070,1.2400,1.0220,-0.0580,-0.0870,0.6200
2019,1776426927004,373218,157.30,179.20,22.19,32.26,42.667205,-83.217425,71.00,121.25,14.48,-0.9370,1.2890,1.0080,0.1890,-0.1140,0.6440
2020,1776426927204,373418,139.80,160.20,21.97,32.61,42.667207,-83.217434,59.00,162.95,12.93,-0.8570,1.3320,1.0100,-0.0180,0.0110,0.6660
2021,1776426927404,373618,124.10,145.20,21.51,32.99,42.667204,-83.217440,120.00,211.00,11.55,-0.7690,1.3710,1.0470,-0.0020,0.1550,0.6860
2022,1776426927604,373818,109.50,131.80,21.42,33.26,42.667198,-83.217441,108.00,266.01,10.34,-0.6730,1.4050,1.0270,-0.1740,-0.0320,0.7030
2023,1776426927804,374018,95.90,118.90,21.24,33.51,42.667196,-83.217436,57.00,328.36,9.31,-0.5710,1.4340,0.9840,0.1490,0.0240,0.7170
2024,1776426928004,374218,87.80,111.30,21.04,33.70,42.667199,-83.217431,106.00,37.96,8.48,-0.4620,1.4580,0.9950,0.0230,0.0520,0.7290
2025,1776426928204,374418,80.40,103.30,20.69,33.91,42.667202,-83.217433,106.00,114.09,7.85,-0.3500,1.4760,0.9820,-0.0360,0.0610,0.7380
2026,1776426928405,374619,74.80,98.70,20.40,33.93,42.667201,-83.217438,73.00,195.25,7.43,-0.2330,1.4900,0.9610,0.1150,0.1240,0.7450
2027,1776426928605,374819,71.30,96.10,20.08,33.90,42.667198,-83.217437,135.00,279.16,7.22,-0.1140,1.4980,1.0350,-0.1200,0.0080,0.7490
2028,1776426928805,375019,72.00,96.10,19.89,34.10,42.667198,-83.217432,95.00,3.09,7.23,0.0050,1.5000,0.9600,0.0830,-0.0380,0.7500
2029,1776426929005,375219,74.80,97.90,20.32,34.00,42.667202,-83.217432,101.00,84.34,7.46,0.1250,1.4970,1.0440,0.1060,-0.0860,0.7490
2030,1776426929205,375419,80.20,104.70,20.57,33.98,42.667203,-83.217437,118.00,160.64,7.90,0.2440,1.4890,0.9580,0.0950,-0.1940,0.7440
2031,1776426929405,375619,88.00,111.50,20.97,33.72,42.667200,-83.217441,140.00,230.51,8.54,0.3600,1.4750,0.9780,-0.0240,0.0830,0.7380
2032,1776426929606,375820,97.70,120.90,20.91,33.63,42.667195,-83.217438,55.00,293.25,9.39,0.4720,1.4560,0.9830,-0.0620,-0.1780,0.7280
2033,1776426929806,376020,110.10,132.80,21.16,33.40,42.667194,-83.217431,114.00,348.76,10.44,0.5800,1.4320,1.0040,0.1820,0.1250,0.7160
2034,1776426930006,376220,124.70,147.40,21.41,33.26,42.667198,-83.217425,71.00,37.42,11.66,0.6820,1.4020,0.9920,0.0570,-0.1840,0.7010
2035,1776426930206,376420,141.60,162.70,21.52,33.03,42.667204,-83.217423,130.00,79.80,13.06,0.7770,1.3680,0.9780,0.0710,0.0340,0.6840
2036,1776426930406,376620,158.60,180.20,21.80,32.72,42.667211,-83.217428,114.00,116.58,14.62,0.8650,1.3290,1.0470,0.0120,-0.0940,0.6640
2037,1776426930606,376820,178.60,200.20,22.13,32.24,42.667215,-83.217437,142.00,148.43,16.32,0.9430,1.2850,0.9610,0.1950,0.0360,0.6420
2038,1776426930807,377021,201.90,221.80,22.14,31.95,42.667216,-83.217450,102.00,176.00,18.14,1.0130,1.2360,0.9940,0.0150,0.0380,0.6180
2039,1776426931007,377221,223.90,243.30,23.14,30.33,42.667212,-83.217462,124.00,199.85,20.07,1.0720,1.1830,0.9550,0.1850,-0.0030,0.5910
2040,1776426931207,377421,247.10,265.70,22.52,31.05,42.667205,-83.217474,118.00,220.46,22.09,1.1200,1.1250,0.9830,0.0740,-0.0140,0.5630
2041,1776426931407,377621,272.20,288.80,22.93,30.41,42.667195,-83.217482,105.00,238.27,24.17,1.1580,1.0640,1.0060,0.0800,-0.1140,0.5320
2042,1776426931607,377821,298.30,313.80,22.83,30.07,42.667182,-83.217487,55.00,253.63,26.30,1.1830,0.9980,0.9630,0.0050,-0.1580,0.4990
2043,1776426931807,378021,322.70,338.70,22.86,29.42,42.667168,-83.217488,136.00,266.85,28.46,1.1970,0.9290,1.0210,-0.0120,0.0580,0.4650
2044,1776426932007,378221,348.60,363.80,23.30,28.91,42.667153,-83.217485,124.00,278.17,30.61,1.1990,0.8570,0.9760,-0.1040,-0.0670,0.4290
2045,1776426932207,378421,374.10,388.20,23.21,28.20,42.667137,-83.217479,137.00,287.83,32.76,1.1890,0.7820,0.9690,-0.0800,-0.1270,0.3910
2046,1776426932407,378621,400.20,410.80,23.40,27.65,42.667122,-83.217468,100.00,296.00,34.86,1.1670,0.7030,0.9930,-0.1370,0.1460,0.3520
2047,1776426932607,378821,423.90,433.40,23.35,26.89,42.667106,-83.217455,139.00,302.83,36.90,1.1340,0.6230,1.0430,-0.0740,0.1630,0.3110
2048,1776426932807,379021,448.50,455.60,23.17,26.36,42.667091,-83.217438,102.00,308.45,38.86,1.0890,0.5400,0.9960,0.0820,0.0350,0.2700
2049,1776426932808,379022,,,,,,,,,,,,,,,
2050,1776426933008,379222,470.50,476.50,23.39,25.73,42.667076,-83.217420,118.00,312.97,40.72,1.0330,0.4550,1.0460,0.1770,-0.0310,0.2270
2051,1776426933208,379422,490.70,496.70,23.39,24.92,42.667062,-83.217399,106.00,316.48,42.46,0.9670,0.3680,1.0390,0.1060,-0.1090,0.1840
2052,1776426933408,379622,509.50,515.50,23.22,24.17,42.667047,-83.217376,112.00,319.06,44.06,0.8910,0.2810,1.0430,0.0700,0.1530,0.1400
2053,1776426933608,379822,527.70,530.20,23.39,23.59,42.667033,-83.217352,128.00,320.77,45.51,0.8070,0.1920,1.0230,0.1370,0.1720,0.0960
2054,1776426933808,380022,543.00,544.70,23.23,22.88,42.667018,-83.217327,141.00,321.65,46.80,0.7140,0.1020,0.9570,-0.1780,-0.1370,0.0510
2055,1776426934008,380222,556.80,556.70,22.97,22.09,42.667003,-83.217302,113.00,321.75,47.90,0.6140,0.0120,0.9940,0.0350,0.1290,0.0060
2056,1776426934208,380422,568.90,566.40,23.01,21.34,42.666988,-83.217276,125.00,321.11,48.82,0.5080,-0.0780,0.9530,-0.0630,-0.0360,-0.0390
2057,1776426934408,380622,578.10,575.80,22.77,20.58,42.666972,-83.217250,59.00,319.74,49.53,0.3970,-0.1670,1.0280,0.0950,-0.1880,-0.0840
2058,1776426934608,380822,583.70,580.80,22.33,19.93,42.666956,-83.217225,70.00,317.66,50.04,0.2820,-0.2570,0.9760,-0.1160,-0.0670,-0.1280
2059,1776426934609,380823,,,,,,,,,,,,,,,
2060,1776426934809,381023,589.00,582.30,22.26,19.30,42.666938,-83.217201,81.00,314.89,50.34,0.1640,-0.3450,0.9910,0.0560,0.1800,-0.1720
2061,1776426935009,381223,589.90,583.60,22.22,18.52,42.666919,-83.217178,96.00,311.43,50.42,0.0450,-0.4320,0.9860,0.1310,-0.0630,-0.2160
2062,1776426935209,381423,588.30,580.60,22.25,17.80,42.666899,-83.217158,77.00,307.27,50.28,-0.0750,-0.5170,0.9680,-0.1780,-0.1840,-0.2580
2063,1776426935409,381623,585.00,575.50,22.32,17.18,42.666878,-83.217140,125.00,302.40,49.93,-0.1950,-0.6000,0.9750,-0.0070,-0.0380,-0.3000
2064,1776426935609,381823,579.90,569.20,22.32,16.64,42.666856,-83.217124,72.00,296.81,49.37,-0.3120,-0.6820,0.9830,0.1530,-0.0880,-0.3410
